Workers,TraceId,BatchId,EventCount_x,Trace point start,Trace point stop,Batch Duration,Avg_Event_Duration
4,1eba32d0-a409-4fbf-a947-7aa4eeb8a3f5,fe4e8498-91d9-4fc1-8418-db4d76228a59,68,1754172144291,1754172144406,115,1.6911764705882353
4,26e2c365-6f9d-4284-ae7f-0be845471324,04a6f17f-66b5-4f5b-9669-fc06bc929ea6,453,1754171552622,1754171553352,730,1.6114790286975718
4,26e2c365-6f9d-4284-ae7f-0be845471324,11069e28-31b7-407c-b045-cde020c4a6f3,1559,1754171553028,1754171555256,2228,1.4291212315586914
4,26e2c365-6f9d-4284-ae7f-0be845471324,18de1778-4c4f-4b67-93e5-aaa1aa2d49f8,8,1754171551632,1754171551676,44,5.5
4,26e2c365-6f9d-4284-ae7f-0be845471324,19cb9d55-3e49-4db7-8a8b-3060fbd70e96,832,1754171559399,1754171560575,1176,1.4134615384615385
4,26e2c365-6f9d-4284-ae7f-0be845471324,22cc3253-13a1-4593-a3c6-428c5d327cbb,1547,1754171560019,1754171562304,2285,1.4770523594053007
4,26e2c365-6f9d-4284-ae7f-0be845471324,2636ebb9-2bed-40a3-ae3a-0a2c51482f7d,387,1754171572076,1754171572645,569,1.4702842377260983
4,26e2c365-6f9d-4284-ae7f-0be845471324,2732890a-d8ba-4662-8e83-5ff159a31061,1480,1754171552899,1754171555039,2140,1.445945945945946
4,26e2c365-6f9d-4284-ae7f-0be845471324,2b6f6a2e-0d22-47cf-a4d8-6379ddc54d7f,188,1754171571872,1754171572130,258,1.372340425531915
4,26e2c365-6f9d-4284-ae7f-0be845471324,2b86903b-cbf5-4689-a4ee-ea289fcc2678,441,1754171558507,1754171559137,630,1.4285714285714286
4,26e2c365-6f9d-4284-ae7f-0be845471324,2c71b11c-7e86-474b-adec-8cbfee669d05,1168,1754171563744,1754171565522,1778,1.5222602739726028
4,26e2c365-6f9d-4284-ae7f-0be845471324,2ce30658-af57-4fd6-b316-194dbecb4846,65,1754171571415,1754171571527,112,1.7230769230769232
4,26e2c365-6f9d-4284-ae7f-0be845471324,2f4055bb-24f3-48d2-ac20-23acae2e1410,1559,1754171559326,1754171561548,2222,1.4252726106478513
4,26e2c365-6f9d-4284-ae7f-0be845471324,32d87c9d-38f3-44d0-a65c-67c2fc67b916,832,1754171562457,1754171563563,1106,1.3293269230769231
4,26e2c365-6f9d-4284-ae7f-0be845471324,3ce7bac7-9378-4803-af60-eaf367f0d5a9,632,1754171571616,1754171572448,832,1.3164556962025316
4,26e2c365-6f9d-4284-ae7f-0be845471324,4785f5af-bb2e-41d7-8018-b001d98dcb9c,1935,1754171565638,1754171568253,2615,1.351421188630491
4,26e2c365-6f9d-4284-ae7f-0be845471324,48ac7bed-e0aa-418e-ae43-ee972cef9ab9,832,1754171568845,1754171570006,1161,1.3954326923076923
4,26e2c365-6f9d-4284-ae7f-0be845471324,4a9855ad-438b-48d9-aea6-fd1a01cee91b,832,1754171556054,1754171557271,1217,1.4627403846153846
4,26e2c365-6f9d-4284-ae7f-0be845471324,4d04b64c-03aa-4452-8e2a-562113e1f49e,31,1754171551505,1754171551595,90,2.903225806451613
4,26e2c365-6f9d-4284-ae7f-0be845471324,4f876f71-357e-400b-a580-29e8da05fb17,26,1754171551597,1754171551668,71,2.730769230769231
4,26e2c365-6f9d-4284-ae7f-0be845471324,52d9820e-6603-4c35-9ee2-6c7b362a79c6,1935,1754171568672,1754171571307,2635,1.3617571059431524
4,26e2c365-6f9d-4284-ae7f-0be845471324,555c26bc-c9e2-480c-bbe1-3132194cc9bc,453,1754171559161,1754171559799,638,1.4083885209713025
4,26e2c365-6f9d-4284-ae7f-0be845471324,5761dd22-7543-49ef-b17f-5aecacc4ccdd,453,1754171568805,1754171569566,761,1.6799116997792494
4,26e2c365-6f9d-4284-ae7f-0be845471324,5c2cc3e9-c291-4172-941a-01fb4ffc39ad,1239,1754171556241,1754171557982,1741,1.4051654560129136
4,26e2c365-6f9d-4284-ae7f-0be845471324,6ac17789-fb7c-4894-8cb1-58bdd2509148,520,1754171555172,1754171555926,754,1.45
4,26e2c365-6f9d-4284-ae7f-0be845471324,6b76d15e-74b3-4c07-a89e-81223aa82aa3,65,1754171562285,1754171562397,112,1.7230769230769232
4,26e2c365-6f9d-4284-ae7f-0be845471324,6ffb5ad1-7243-4ab2-996a-791ffbcc04b8,29,1754171551375,1754171551449,74,2.5517241379310347
4,26e2c365-6f9d-4284-ae7f-0be845471324,7fed4274-de92-4a8b-9e73-4b97d9410ba2,520,1754171551996,1754171552707,711,1.3673076923076923
4,26e2c365-6f9d-4284-ae7f-0be845471324,8017ba15-203c-4a6b-bd78-adfae6b6d0d9,441,1754171567997,1754171568649,652,1.4784580498866213
4,26e2c365-6f9d-4284-ae7f-0be845471324,838ad17b-3a8a-42c6-99f6-b37c9402d678,832,1754171565678,1754171566876,1198,1.4399038461538463
4,26e2c365-6f9d-4284-ae7f-0be845471324,8440dc91-238b-4225-8925-59de7678f455,1547,1754171569811,1754171571931,2120,1.3703943115707822
4,26e2c365-6f9d-4284-ae7f-0be845471324,891fe8f7-2835-4a6e-8ae7-3634f8f493b9,497,1754171552065,1754171552854,789,1.5875251509054327
4,26e2c365-6f9d-4284-ae7f-0be845471324,90c12cca-e52b-4f92-9450-bf235a024f21,441,1754171561677,1754171562316,639,1.4489795918367347
4,26e2c365-6f9d-4284-ae7f-0be845471324,93f09aaa-a1f7-46f2-a719-4ad950bb4733,1168,1754171557434,1754171559256,1822,1.5599315068493151
4,26e2c365-6f9d-4284-ae7f-0be845471324,95494ad8-cc22-46ca-9687-3086d89eeedd,1,1754171551486,1754171551518,32,32.0
4,26e2c365-6f9d-4284-ae7f-0be845471324,985cf0d8-f34d-4369-8d14-5e1328811a04,1559,1754171556261,1754171558366,2105,1.3502245028864657
4,26e2c365-6f9d-4284-ae7f-0be845471324,9c43ba6d-af8c-45d9-82b4-eaa2d501385b,1935,1754171562592,1754171565218,2626,1.3571059431524548
4,26e2c365-6f9d-4284-ae7f-0be845471324,9d11f542-6817-4d2f-ae3f-e850b133f3c4,453,1754171565674,1754171566334,660,1.4569536423841059
4,26e2c365-6f9d-4284-ae7f-0be845471324,a33d90d8-ec31-4b05-aa93-a2bb709c284b,1559,1754171568846,1754171571064,2218,1.4227068633739577
4,26e2c365-6f9d-4284-ae7f-0be845471324,a3e0d25c-cd59-4180-a598-ca341ea96717,1547,1754171553538,1754171555804,2266,1.464770523594053
4,26e2c365-6f9d-4284-ae7f-0be845471324,a5ea0407-7475-423d-9464-91f18e581db4,453,1754171555941,1754171556582,641,1.4150110375275937
4,26e2c365-6f9d-4284-ae7f-0be845471324,ae90628d-d741-4a51-bd04-bab7c901dc70,65,1754171559158,1754171559277,119,1.8307692307692307
4,26e2c365-6f9d-4284-ae7f-0be845471324,b29f23eb-682e-4b79-b1de-b5ebf86729fa,1092,1754171570160,1754171571643,1483,1.3580586080586081
4,26e2c365-6f9d-4284-ae7f-0be845471324,b62bda13-b605-4aad-923a-beef14706498,441,1754171571193,1754171571804,611,1.3854875283446713
4,26e2c365-6f9d-4284-ae7f-0be845471324,b9c42160-a5cd-40cb-b348-fd0ce71a4d96,1935,1754171559472,1754171562176,2704,1.3974160206718347
4,26e2c365-6f9d-4284-ae7f-0be845471324,be7e3b42-6f0d-4d2f-9057-09c91de20460,1168,1754171560739,1754171562314,1575,1.3484589041095891
4,26e2c365-6f9d-4284-ae7f-0be845471324,c3e233a3-71cc-4b03-816d-eaae2effea15,65,1754171565330,1754171565444,114,1.7538461538461538
4,26e2c365-6f9d-4284-ae7f-0be845471324,c4c38cf2-f2f2-4321-b2dc-980662caff83,1547,1754171556768,1754171559010,2242,1.449256625727214
4,26e2c365-6f9d-4284-ae7f-0be845471324,d068440e-b2e4-43d2-b94a-c33b85287b6b,1503,1754171553058,1754171555254,2196,1.4610778443113772
4,26e2c365-6f9d-4284-ae7f-0be845471324,d6c3d026-d37d-4f97-9ef1-e470cc46ddd3,1168,1754171567035,1754171568700,1665,1.4255136986301369
4,26e2c365-6f9d-4284-ae7f-0be845471324,d8a8a419-b105-41c6-95dd-cf40ba8d7b43,1547,1754171566513,1754171568670,2157,1.394311570782159
4,26e2c365-6f9d-4284-ae7f-0be845471324,dacd375b-4427-4da6-a353-a17d77d095d9,497,1754171555380,1754171556083,703,1.414486921529175
4,26e2c365-6f9d-4284-ae7f-0be845471324,e2487df8-2c0b-4f9f-8bcf-c42661ef59dd,441,1754171552155,1754171552836,681,1.5442176870748299
4,26e2c365-6f9d-4284-ae7f-0be845471324,e63db9d5-6c51-47cb-8ed9-9c479f9abd27,65,1754171568367,1754171568477,110,1.6923076923076923
4,26e2c365-6f9d-4284-ae7f-0be845471324,e7c55b4b-1baf-41f7-a5a6-51b20198863b,1547,1754171563378,1754171565540,2162,1.3975436328377504
4,26e2c365-6f9d-4284-ae7f-0be845471324,f4d5625b-3dac-477b-a517-06a7d988bf2f,453,1754171562461,1754171563157,696,1.5364238410596027
4,26e2c365-6f9d-4284-ae7f-0be845471324,f58c5f84-8696-4d2b-9efd-81ab744ac168,441,1754171555387,1754171556080,693,1.5714285714285714
4,26e2c365-6f9d-4284-ae7f-0be845471324,f780ca0c-1082-4a32-bc83-c38525dd3fdf,1559,1754171562499,1754171564683,2184,1.4008980115458627
4,26e2c365-6f9d-4284-ae7f-0be845471324,f81adc0a-6988-4634-adee-e43782e51948,1559,1754171565681,1754171567872,2191,1.4053880692751763
4,26e2c365-6f9d-4284-ae7f-0be845471324,f93b73c6-2f1c-43f1-8560-46d2a87c9fa2,441,1754171564824,1754171565497,673,1.526077097505669
4,26e2c365-6f9d-4284-ae7f-0be845471324,fe874fad-cd21-46cc-9b4c-f4e3a52f2b1e,12,1754171551519,1754171551563,44,3.6666666666666665
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,03f655cc-33d4-4437-afe2-67badb49d46e,190,1754175211417,1754175211747,330,1.736842105263158
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,05dd951c-963c-4991-88dd-a9dc6d79303d,1485,1754175212888,1754175215239,2351,1.5831649831649832
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,0745f703-1354-43f6-a0c6-102ad11cd20d,1485,1754175204450,1754175206913,2463,1.6585858585858586
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,10e42762-bde8-43b3-9cd0-6a63cf67c4b0,1533,1754175212578,1754175215063,2485,1.6210045662100456
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,11a6d75e-4b4a-4150-bf2b-b3364f9f1ab4,1469,1754175195423,1754175197787,2364,1.6092579986385296
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,1529b4c9-8a60-446c-854a-7476273b4404,515,1754175203239,1754175204055,816,1.5844660194174758
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,15330c3f-20a7-4b2a-b61a-852d62dbd44b,14,1754175189387,1754175189444,57,4.071428571428571
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,18e7279c-1b70-4aa1-924c-28ad227487e2,515,1754175215660,1754175216499,839,1.629126213592233
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,1e5f3c9a-4238-4e2a-973d-5c64100e720f,1485,1754175200538,1754175202832,2294,1.5447811447811448
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,205ac94c-865b-4c49-9e11-9ec50329e97f,467,1754175207378,1754175208132,754,1.614561027837259
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,2471461a-0079-45f3-80b9-835b0d8a67ff,1485,1754175191613,1754175193975,2362,1.5905723905723905
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,275fef28-215c-4bf1-832f-a09fda4639f4,515,1754175190363,1754175191231,868,1.6854368932038835
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,2d40df26-ae06-4e5a-85e9-4431e55c6164,1469,1754175199427,1754175201827,2400,1.6337644656228727
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,34fe9f78-0d9a-4ce0-8ed0-a90ec331fa35,531,1754175198237,1754175199069,832,1.566854990583804
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,3b6456a4-213c-469a-ab1b-540e69839c17,8,1754175189269,1754175189321,52,6.5
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,3cf03e30-073e-486d-a12f-667cbcf38262,1810,1754175212075,1754175214944,2869,1.5850828729281767
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,3d8e1c8c-4f68-4012-a900-88a427408f2d,467,1754175203158,1754175203946,788,1.6873661670235547
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,3dcd524e-fe79-4e99-99db-0a9186665fc4,735,1754175199698,1754175200831,1133,1.5414965986394558
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,3deab922-2d71-4f82-9d63-68229fc20415,1533,1754175195789,1754175198165,2376,1.5499021526418786
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,3fa8fdcd-a3b6-4ae0-814f-9ba310fe3d4c,478,1754175190177,1754175190989,812,1.698744769874477
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,43103e3d-5762-4d80-899d-05e6a4bc2089,467,1754175194463,1754175195197,734,1.5717344753747324
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,47441607-8133-4bf2-83a9-6f8e85e63281,515,1754175211457,1754175212299,842,1.6349514563106795
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,48f8d7ca-cbc3-4cc0-9873-7dd28c71ee33,190,1754175206998,1754175207310,312,1.6421052631578947
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,4c2cd121-1675-4a68-a3ca-7d862d72ef50,1533,1754175204323,1754175206942,2619,1.7084148727984345
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,53c057a8-f145-40de-a3e6-0d71252301ff,1469,1754175207813,1754175210184,2371,1.6140231449965963
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,55ce9359-c578-4d88-a42e-be04a11a89f6,1469,1754175212152,1754175214541,2389,1.626276378488768
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,58c5b2af-bc49-4f87-b512-eebbeeaaff23,1522,1754175191381,1754175193921,2540,1.6688567674113008
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,67fb146d-1d26-4495-a691-7b7a0206a725,1047,1754175216025,1754175217680,1655,1.5807067812798472
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,6af6147d-8a52-408f-84a9-cd1fc4e843d4,467,1754175211395,1754175212156,761,1.6295503211991436
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,6ff88ea2-f14a-4ca4-93bb-da953cd9bb0f,354,1754175215501,1754175216069,568,1.6045197740112995
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,740b65d1-21f0-4677-aa7e-d57303734100,1533,1754175208468,1754175210969,2501,1.6314416177429876
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,8185ec25-32fc-4539-b87d-299111115532,515,1754175194409,1754175195282,873,1.6951456310679611
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,8274dda5-9fa1-44dd-8c41-994ff2ee2850,531,1754175215007,1754175215896,889,1.6741996233521657
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,8be1080d-9fe8-46e2-b3be-85ad01d172bb,81,1754175216732,1754175216889,157,1.9382716049382716
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,90c3bf7b-97a5-49e7-ac67-252520ff336b,1522,1754175195727,1754175198117,2390,1.5703022339027595
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,94a78510-85b9-40d2-87b8-eda8ad1ae04a,38,1754175216413,1754175216508,95,2.5
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,963dba30-5a9b-408f-99dd-153fad7d6bc8,467,1754175198955,1754175199675,720,1.5417558886509637
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,a84437bb-9114-42c3-9775-0a56c8b3f48a,531,1754175190161,1754175191057,896,1.6873822975517891
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,ac2dfc02-0d28-4ede-868a-87758fb88433,1533,1754175200028,1754175202393,2365,1.542726679712981
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,b238f737-c561-429c-91c5-dd5e1a9ba40a,467,1754175190089,1754175190831,742,1.588865096359743
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,b26c270a-e218-435a-88c7-0c4dbd1f1edd,1469,1754175191420,1754175193771,2351,1.6004084411164057
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,b401b071-b54c-491d-a91a-55d7a9c46183,1485,1754175208550,1754175211002,2452,1.651178451178451
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,b46b7df0-506a-48d1-9ca3-0c2edcd9d671,1810,1754175207715,1754175210592,2877,1.5895027624309392
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,b47e2ba0-d404-4b05-8846-92234fdab87f,1810,1754175203301,1754175206249,2948,1.6287292817679557
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,bb815a54-bdfe-4900-9d0a-8a1c58be2f03,1469,1754175203744,1754175206095,2351,1.6004084411164057
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,bf7eaf50-77e2-4d24-aca3-f29da7222da5,1533,1754175191230,1754175193691,2461,1.6053489889106327
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,c0a9fef5-a94b-47c4-8d6d-cb2a6ff80ea3,190,1754175215457,1754175215775,318,1.6736842105263159
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,c3968aca-fbb6-4551-9a26-88e80364cd2f,515,1754175207366,1754175208190,824,1.6
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,cb95bb79-70ac-49f8-8f3f-4c49d0a2d06c,478,1754175198606,1754175199396,790,1.6527196652719665
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,cf89b5b4-7c15-4237-82f9-26ecf014770c,9,1754175189342,1754175189391,49,5.444444444444445
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,d093d268-2fca-4350-b9c1-5ce0590f2831,1485,1754175195650,1754175198230,2580,1.7373737373737375
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,d744cddc-ba4d-475c-9454-3230f818b751,190,1754175202640,1754175202967,327,1.7210526315789474
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,e44a28c2-4f75-4d34-8a94-29578d262f68,531,1754175202397,1754175203360,963,1.8135593220338984
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,f96d43ab-2509-416d-86f1-3f3840755ff2,531,1754175210922,1754175211763,841,1.5838041431261771
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,faa79eee-1949-41da-98ec-6ce1152da972,478,1754175194386,1754175195213,827,1.7301255230125523
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,fd35aae6-a878-49bb-92d6-92a4755e2d16,531,1754175206555,1754175207448,893,1.6817325800376648
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,feb8d658-d355-45e4-8f19-c0eb2f7bc2a4,531,1754175194172,1754175195027,855,1.6101694915254237
4,3792d835-7dcd-41d3-8c06-9c034b7852f0,fef1dc7d-bd68-462d-ae71-a01821374dab,515,1754175199087,1754175199939,852,1.654368932038835
4,7a2238bf-6ac7-4a55-900c-926853917db2,0204aa77-12d6-4233-960a-efc31ea577b6,470,1754176120169,1754176120815,646,1.374468085106383
4,7a2238bf-6ac7-4a55-900c-926853917db2,06dcb2bf-18b4-4e8c-bfe9-d1e414ea6206,513,1754176128889,1754176129586,697,1.3586744639376218
4,7a2238bf-6ac7-4a55-900c-926853917db2,0b8f5a90-a50d-4736-8636-6580b21a00c0,1587,1754176123785,1754176125987,2202,1.387523629489603
4,7a2238bf-6ac7-4a55-900c-926853917db2,0de90fd2-5570-4667-93c0-a187d93ef419,470,1754176113713,1754176114380,667,1.4191489361702128
4,7a2238bf-6ac7-4a55-900c-926853917db2,11027b74-6543-4484-a23a-0142d4663acb,1530,1754176117860,1754176120036,2176,1.4222222222222223
4,7a2238bf-6ac7-4a55-900c-926853917db2,1577991d-0bfd-492c-899e-83a4baac9f38,853,1754176129980,1754176131133,1153,1.3516998827667057
4,7a2238bf-6ac7-4a55-900c-926853917db2,163cde4d-e638-4d3a-a7ab-24b524245d4b,1487,1754176120547,1754176122568,2021,1.3591123066577
4,7a2238bf-6ac7-4a55-900c-926853917db2,2568fbaa-83e6-410d-9fdf-faaaf2d09e63,400,1754176129210,1754176129738,528,1.32
4,7a2238bf-6ac7-4a55-900c-926853917db2,2add19ed-ca5e-49e1-9b61-15e3787d4945,1297,1754176128165,1754176130000,1835,1.4148033924441017
4,7a2238bf-6ac7-4a55-900c-926853917db2,3358e5a4-506d-4ad7-8b66-944de5712c83,471,1754176110001,1754176110673,672,1.4267515923566878
4,7a2238bf-6ac7-4a55-900c-926853917db2,33fb32dc-78ca-4d6d-8555-2f368691a21e,134,1754176120323,1754176120527,204,1.5223880597014925
4,7a2238bf-6ac7-4a55-900c-926853917db2,34ad9a86-acca-4d81-8c5a-c9a8a1f4c676,1866,1754176117654,1754176120210,2556,1.369774919614148
4,7a2238bf-6ac7-4a55-900c-926853917db2,372c269e-f94a-4cb4-87ed-1f6aa63c6641,513,1754176119629,1754176120371,742,1.446393762183236
4,7a2238bf-6ac7-4a55-900c-926853917db2,37bd7670-ece9-4b29-99dd-9ab2284f00d3,46,1754176109474,1754176109555,81,1.7608695652173914
4,7a2238bf-6ac7-4a55-900c-926853917db2,415deef9-cd60-4bb5-b562-5eab0b9e0d1d,513,1754176122695,1754176123474,779,1.5185185185185186
4,7a2238bf-6ac7-4a55-900c-926853917db2,42680d13-934b-48b2-ba5c-84aae7940bf0,53,1754176119680,1754176119791,111,2.0943396226415096
4,7a2238bf-6ac7-4a55-900c-926853917db2,42aeb33a-6b8c-4f48-8383-c4e2a88f493f,1054,1754176113935,1754176115435,1500,1.4231499051233396
4,7a2238bf-6ac7-4a55-900c-926853917db2,489c3ec0-e84f-4028-b594-73ed2185a297,1947,1754176116963,1754176119572,2609,1.340010272213662
4,7a2238bf-6ac7-4a55-900c-926853917db2,4b09e256-b397-466b-9534-08b975605278,571,1754176124064,1754176124852,788,1.3800350262697023
4,7a2238bf-6ac7-4a55-900c-926853917db2,4d51753a-b311-4e6f-91d2-7d3ac8e480d3,53,1754176116670,1754176116763,93,1.7547169811320755
4,7a2238bf-6ac7-4a55-900c-926853917db2,4dcf31e7-ca51-451b-8e51-1f68e51c7bd1,134,1754176117265,1754176117461,196,1.462686567164179
4,7a2238bf-6ac7-4a55-900c-926853917db2,5280a0bd-0cef-425e-a03b-f9c5ba1403cc,53,1754176113499,1754176113599,100,1.8867924528301887
4,7a2238bf-6ac7-4a55-900c-926853917db2,64b692fe-dba7-45b2-83fc-55d0fe407f6d,37,1754176109443,1754176109514,71,1.9189189189189189
4,7a2238bf-6ac7-4a55-900c-926853917db2,6abc7171-944d-414a-99f9-e16d946adc26,56,1754176109431,1754176109533,102,1.8214285714285714
4,7a2238bf-6ac7-4a55-900c-926853917db2,703a2a0a-27d3-47cc-86dc-8e3bcaa6fd4a,134,1754176129671,1754176129868,197,1.4701492537313432
4,7a2238bf-6ac7-4a55-900c-926853917db2,7c9f1003-7a06-4388-ae5f-c8986b58022d,513,1754176116564,1754176117247,683,1.331384015594542
4,7a2238bf-6ac7-4a55-900c-926853917db2,7f6417d0-dd9c-4340-9fbb-001b2113ede5,513,1754176113511,1754176114222,711,1.3859649122807018
4,7a2238bf-6ac7-4a55-900c-926853917db2,82691722-7a74-4519-b4fb-4faf366d2e06,66,1754176129645,1754176129755,110,1.6666666666666667
4,7a2238bf-6ac7-4a55-900c-926853917db2,8739215d-55d0-4b41-b8a3-3fe5ce6138b9,571,1754176127208,1754176127996,788,1.3800350262697023
4,7a2238bf-6ac7-4a55-900c-926853917db2,885ba8aa-5de5-4247-9fd4-255fdf9e6beb,1866,1754176126925,1754176129559,2634,1.4115755627009647
4,7a2238bf-6ac7-4a55-900c-926853917db2,8a7a839e-4c1a-453e-9328-f163dcd188b3,1487,1754176117430,1754176119497,2067,1.3900470746469402
4,7a2238bf-6ac7-4a55-900c-926853917db2,8bcbeb51-f7b2-4d2e-b095-5fd1209c9c3b,1,1754176109571,1754176109599,28,28.0
4,7a2238bf-6ac7-4a55-900c-926853917db2,9550cfc8-7708-4041-9e21-b30dfc4f9c3d,1429,1754176121981,1754176123929,1948,1.3631910426871938
4,7a2238bf-6ac7-4a55-900c-926853917db2,a0ac8723-d1ba-4347-a89f-afa612ffdbde,513,1754176110389,1754176111123,734,1.4307992202729045
4,7a2238bf-6ac7-4a55-900c-926853917db2,a5a1e183-5441-4f99-9097-3cd6b8e92a19,513,1754176125782,1754176126473,691,1.3469785575048734
4,7a2238bf-6ac7-4a55-900c-926853917db2,a7ed52df-dcbb-47ef-be4f-d41c6d2193e7,134,1754176123494,1754176123683,189,1.4104477611940298
4,7a2238bf-6ac7-4a55-900c-926853917db2,ab13540f-bb74-48ce-af28-a0614730af4f,413,1754176122974,1754176123602,628,1.5205811138014529
4,7a2238bf-6ac7-4a55-900c-926853917db2,ad4ad171-3e94-4e5b-a844-d2508133d29e,1947,1754176110673,1754176113388,2715,1.394453004622496
4,7a2238bf-6ac7-4a55-900c-926853917db2,b0a52939-6619-4b44-a242-2854ae742e0c,1487,1754176123652,1754176125653,2001,1.3456624075319434
4,7a2238bf-6ac7-4a55-900c-926853917db2,b336903b-27ff-47c6-becf-b51c4a8d7972,1587,1754176126880,1754176129084,2204,1.3887838689350978
4,7a2238bf-6ac7-4a55-900c-926853917db2,b457d4c8-0d44-4e6b-a2ce-131aa9355124,1487,1754176111297,1754176113373,2076,1.3960995292535305
4,7a2238bf-6ac7-4a55-900c-926853917db2,bc5b3984-22d0-466b-b7a9-8f980bfa7d79,4,1754176110428,1754176110469,41,10.25
4,7a2238bf-6ac7-4a55-900c-926853917db2,beee68fe-0a78-4050-bb2c-1dad2e576929,1587,1754176120629,1754176122850,2221,1.399495904221802
4,7a2238bf-6ac7-4a55-900c-926853917db2,ca3b3cdc-4a93-4db3-945d-16556f3e1e26,470,1754176116874,1754176117563,689,1.4659574468085106
4,7a2238bf-6ac7-4a55-900c-926853917db2,cc0f7e3c-135a-4b2b-9446-30a5285e004c,1866,1754176123874,1754176126410,2536,1.3590568060021435
4,7a2238bf-6ac7-4a55-900c-926853917db2,ccfdb133-25df-4457-b33c-6f1541659b29,1487,1754176114398,1754176116436,2038,1.3705447209145931
4,7a2238bf-6ac7-4a55-900c-926853917db2,d43ff4a0-0a5d-45b2-978f-5c1a933c1298,134,1754176126523,1754176126732,209,1.5597014925373134
4,7a2238bf-6ac7-4a55-900c-926853917db2,d4d079f1-5942-495b-8771-8e84efb3fb7f,471,1754176113163,1754176113794,631,1.3397027600849256
4,7a2238bf-6ac7-4a55-900c-926853917db2,e38ecd3b-c185-4c7f-ba06-6c709fefa304,1530,1754176114567,1754176116743,2176,1.4222222222222223
4,7a2238bf-6ac7-4a55-900c-926853917db2,e74ccc02-2587-41f8-b5ba-1578318a3d9e,1429,1754176125028,1754176127072,2044,1.43037088873338
4,7a2238bf-6ac7-4a55-900c-926853917db2,e78a4512-2f6a-46b3-a1c1-08657efd267e,1529,1754176110860,1754176113030,2170,1.4192282537606278
4,7a2238bf-6ac7-4a55-900c-926853917db2,e962c5c9-e63a-42cb-a373-3f59bc8c2332,413,1754176126113,1754176126699,586,1.4188861985472154
4,7a2238bf-6ac7-4a55-900c-926853917db2,eb1c61e4-0f1c-4ba2-8b1c-50afac598420,413,1754176119859,1754176120436,577,1.397094430992736
4,7a2238bf-6ac7-4a55-900c-926853917db2,ed294cc6-4467-454d-8a98-1fade0609d25,571,1754176120914,1754176121801,887,1.553415061295972
